Airport,Adjacent_Airport,id,Adjacent_id,Distance
FLL,AMA,30,2,0
FLL,ANC,30,3,0
FLL,ATL,30,4,581.913503741337
FLL,AUS,30,5,1103.42044339103
FLL,BDL,30,6,1175.63849846155
FLL,BFI,30,7,0
FLL,BGR,30,8,0
FLL,BHM,30,9,0
FLL,BIL,30,10,0
FLL,BNA,30,11,794.128726933458
FLL,BOS,30,12,1239.27878107831
FLL,BUF,30,13,1168.28509515189
FLL,BWI,30,14,927.584368598287
FLL,CHS,30,15,0
FLL,CLE,30,16,1064.308282552
FLL,CLT,30,17,633.386443271379
FLL,CMH,30,18,0
FLL,CPR,30,19,0
FLL,CRP,30,20,0
FLL,CVG,30,21,934.026814161119
FLL,DAY,30,22,0
FLL,DEN,30,23,1702.06115336937
FLL,DFW,30,24,1117.86842581035
FLL,DLH,30,25,0
FLL,DSM,30,26,0
FLL,ERI,30,27,0
FLL,EWR,30,28,1066.85622693777
FLL,FAI,30,29,0
FLL,FLL,30,30,0
FLL,FWA,30,31,0
FLL,GEG,30,32,0
FLL,GPT,30,33,0
FLL,GRB,30,34,0
FLL,GSO,30,35,0
FLL,GSP,30,36,621.896272046586
FLL,HNL,30,37,0
FLL,HSV,30,38,0
FLL,IAD,30,39,0
FLL,IAH,30,40,964.138471628965
FLL,ICT,30,41,0
FLL,IND,30,42,0
FLL,JAN,30,43,0
FLL,JAX,30,44,319.46428178588
FLL,JFK,30,45,1070.86832929536
FLL,LAS,30,46,2170.02445922782
FLL,LAX,30,47,2338.50265260289
FLL,LBB,30,48,0
FLL,MBS,30,49,0
FLL,MCI,30,50,1242.53519852214
FLL,MCO,30,51,177.661812738836
FLL,MDW,30,52,1168.67730824501
FLL,MEM,30,53,850.988921141972
FLL,MIA,30,54,0
FLL,MKE,30,55,1245.16933189016
FLL,MLI,30,56,0
FLL,MSP,30,57,1488.90715332728
FLL,MSY,30,58,672.880226065984
FLL,MYR,30,59,530.711874368855
FLL,OAK,30,60,0
FLL,ONT,30,61,0
FLL,ORD,30,62,1184.02950677596
FLL,ORF,30,63,0
FLL,PBI,30,64,0
FLL,PDX,30,65,0
FLL,PHF,30,66,0
FLL,PHL,30,67,994.645108676486
FLL,PHX,30,68,1969.19024580936
FLL,PIT,30,69,996.32190886967
FLL,PWM,30,70,0
FLL,RDU,30,71,682.288129577205
FLL,RFD,30,72,0
FLL,RIC,30,73,807.174414009223
FLL,RNO,30,74,0
FLL,ROC,30,75,0
FLL,RST,30,76,0
FLL,RSW,30,77,0
FLL,SAN,30,78,0
FLL,SAT,30,79,0
FLL,SAV,30,80,0
FLL,SDF,30,81,0
FLL,SEA,30,82,2714.07298539456
FLL,SFB,30,83,0
FLL,SFO,30,84,2579.3622248493
FLL,SJC,30,85,0
FLL,SLC,30,86,0
FLL,SMF,30,87,0
FLL,SRQ,30,88,0
FLL,STL,30,89,1057.79699894221
FLL,SYR,30,90,0
FLL,TPA,30,91,196.862095221164
FLL,TUL,30,92,0
FLL,TUS,30,93,0
FWA,ABQ,31,1,0
FWA,AMA,31,2,0
FWA,ANC,31,3,0
FWA,ATL,31,4,509.04251037551
FWA,AUS,31,5,0
FWA,BDL,31,6,0
FWA,BFI,31,7,0
FWA,BGR,31,8,0
FWA,BHM,31,9,0
FWA,BIL,31,10,0
FWA,BNA,31,11,0
FWA,BOS,31,12,0
FWA,BUF,31,13,0
FWA,BWI,31,14,0
FWA,CHS,31,15,0
FWA,CLE,31,16,0
FWA,CLT,31,17,0
FWA,CMH,31,18,0
FWA,CPR,31,19,0
FWA,CRP,31,20,0
FWA,CVG,31,21,0
FWA,DAY,31,22,0
FWA,DEN,31,23,0
FWA,DFW,31,24,858.593671528238
FWA,DLH,31,25,0
FWA,DSM,31,26,0
FWA,ERI,31,27,0
FWA,EWR,31,28,0
FWA,FAI,31,29,0
FWA,FLL,31,30,0
FWA,FWA,31,31,0
FWA,GEG,31,32,0
FWA,GPT,31,33,0
FWA,GRB,31,34,0
FWA,GSO,31,35,0
FWA,GSP,31,36,0
FWA,HNL,31,37,0
FWA,HSV,31,38,0
FWA,IAD,31,39,0
FWA,IAH,31,40,0
FWA,ICT,31,41,0
FWA,IND,31,42,0
FWA,JAN,31,43,0
FWA,JAX,31,44,0
FWA,JFK,31,45,0
FWA,LAS,31,46,0
FWA,LAX,31,47,0
FWA,LBB,31,48,0
FWA,MBS,31,49,0
FWA,MCI,31,50,0
FWA,MCO,31,51,0
FWA,MDW,31,52,0
FWA,MEM,31,53,0
FWA,MIA,31,54,0
FWA,MKE,31,55,0
FWA,MLI,31,56,0
FWA,MSP,31,57,487.137381321194
FWA,MSY,31,58,0
FWA,MYR,31,59,0
FWA,OAK,31,60,0
FWA,ONT,31,61,0
FWA,ORD,31,62,156.363614359752
FWA,ORF,31,63,0
FWA,PBI,31,64,0
FWA,PDX,31,65,0
FWA,PHF,31,66,0
FWA,PHL,31,67,0
FWA,PHX,31,68,0
FWA,PIT,31,69,0
FWA,PWM,31,70,0
FWA,RDU,31,71,0
FWA,RFD,31,72,0
FWA,RIC,31,73,0
FWA,RNO,31,74,0
FWA,ROC,31,75,0
FWA,RST,31,76,0
FWA,RSW,31,77,0
FWA,SAN,31,78,0
FWA,SAT,31,79,0
FWA,SAV,31,80,0
FWA,SDF,31,81,0
FWA,SEA,31,82,0
FWA,SFB,31,83,872.118578974549
FWA,SFO,31,84,0
FWA,SJC,31,85,0
FWA,SLC,31,86,0
FWA,SMF,31,87,0
FWA,SRQ,31,88,0
FWA,STL,31,89,0
FWA,SYR,31,90,0
FWA,TPA,31,91,0
FWA,TUL,31,92,0
FWA,TUS,31,93,0
GEG,ABQ,32,1,0
GEG,AMA,32,2,0
GEG,ANC,32,3,0
GEG,ATL,32,4,0
GEG,AUS,32,5,0
GEG,BDL,32,6,0
GEG,BFI,32,7,0
GEG,BGR,32,8,0
GEG,BHM,32,9,0
GEG,BIL,32,10,0
GEG,BNA,32,11,0
GEG,BOS,32,12,0
GEG,BUF,32,13,0
GEG,BWI,32,14,0
GEG,CHS,32,15,0
GEG,CLE,32,16,0
GEG,CLT,32,17,0
GEG,CMH,32,18,0
GEG,CPR,32,19,0
GEG,CRP,32,20,0
GEG,CVG,32,21,0
GEG,DAY,32,22,0
GEG,DEN,32,23,834.502990020773
GEG,DFW,32,24,0
GEG,DLH,32,25,0
GEG,DSM,32,26,0
GEG,ERI,32,27,0
GEG,EWR,32,28,0
GEG,FAI,32,29,0
GEG,FLL,32,30,0
GEG,FWA,32,31,0
GEG,GEG,32,32,0
GEG,GPT,32,33,0
GEG,GRB,32,34,0
GEG,GSO,32,35,0
GEG,GSP,32,36,0
GEG,HNL,32,37,0
GEG,HSV,32,38,0
GEG,IAD,32,39,0
GEG,IAH,32,40,0
GEG,ICT,32,41,0
GEG,IND,32,42,0
GEG,JAN,32,43,0
GEG,JAX,32,44,0
GEG,JFK,32,45,0
GEG,LAS,32,46,806.634528818786
GEG,LAX,32,47,0
GEG,LBB,32,48,0
GEG,MBS,32,49,0
GEG,MCI,32,50,0
GEG,MCO,32,51,0
GEG,MDW,32,52,0
GEG,MEM,32,53,0
GEG,MIA,32,54,0
GEG,MKE,32,55,0
GEG,MLI,32,56,0
GEG,MSP,32,57,1171.97704075109
GEG,MSY,32,58,0
GEG,MYR,32,59,0
GEG,OAK,32,60,723.878819019643
GEG,ONT,32,61,0
GEG,ORD,32,62,0
GEG,ORF,32,63,0
GEG,PBI,32,64,0
GEG,PDX,32,65,278.288214916707
GEG,PHF,32,66,0
GEG,PHL,32,67,0
GEG,PHX,32,68,1021.50933307863
GEG,PIT,32,69,0
GEG,PWM,32,70,0
GEG,RDU,32,71,0
GEG,RFD,32,72,0
GEG,RIC,32,73,0
GEG,RNO,32,74,0
GEG,ROC,32,75,0
GEG,RST,32,76,0
GEG,RSW,32,77,0
GEG,SAN,32,78,0
GEG,SAT,32,79,0
GEG,SAV,32,80,0
GEG,SDF,32,81,0
GEG,SEA,32,82,223.036010371926
GEG,SFB,32,83,0
GEG,SFO,32,84,733.185279440087
GEG,SJC,32,85,0
GEG,SLC,32,86,546.065338554391
GEG,SMF,32,87,0
GEG,SRQ,32,88,0
GEG,STL,32,89,0
GEG,SYR,32,90,0
GEG,TPA,32,91,0
GEG,TUL,32,92,0
GEG,TUS,32,93,0
GPT,ABQ,33,1,0
GPT,AMA,33,2,0
GPT,ANC,33,3,0
GPT,ATL,33,4,351.701939324242
GPT,AUS,33,5,0
GPT,BDL,33,6,0
GPT,BFI,33,7,0
GPT,BGR,33,8,0
GPT,BHM,33,9,0
GPT,BIL,33,10,0
GPT,BNA,33,11,0
GPT,BOS,33,12,0
GPT,BUF,33,13,0
GPT,BWI,33,14,0
GPT,CHS,33,15,0
GPT,CLE,33,16,0
GPT,CLT,33,17,576.768676955919
GPT,CMH,33,18,0
GPT,CPR,33,19,0
GPT,CRP,33,20,0
GPT,CVG,33,21,0
GPT,DAY,33,22,0
GPT,DEN,33,23,0
GPT,DFW,33,24,499.066602075834
GPT,DLH,33,25,0
GPT,DSM,33,26,0
GPT,ERI,33,27,0
GPT,EWR,33,28,0
GPT,FAI,33,29,0
GPT,FLL,33,30,0
GPT,FWA,33,31,0
GPT,GEG,33,32,0
GPT,GPT,33,33,0
GPT,GRB,33,34,0
GPT,GSO,33,35,0
GPT,GSP,33,36,0
GPT,HNL,33,37,0
GPT,HSV,33,38,0
GPT,IAD,33,39,0
GPT,IAH,33,40,375.622829684842
GPT,ICT,33,41,0
GPT,IND,33,42,0
GPT,JAN,33,43,0
GPT,JAX,33,44,0
GPT,JFK,33,45,0
GPT,LAS,33,46,0
GPT,LAX,33,47,0
GPT,LBB,33,48,0
GPT,MBS,33,49,0
GPT,MCI,33,50,0
GPT,MCO,33,51,0
GPT,MDW,33,52,0
GPT,MEM,33,53,0
GPT,MIA,33,54,0
GPT,MKE,33,55,0
GPT,MLI,33,56,0
GPT,MSP,33,57,0
GPT,MSY,33,58,0
GPT,MYR,33,59,0
GPT,OAK,33,60,0
GPT,ONT,33,61,0
GPT,ORD,33,62,0
GPT,ORF,33,63,0
GPT,PBI,33,64,0
GPT,PDX,33,65,0
GPT,PHF,33,66,0
GPT,PHL,33,67,0
GPT,PHX,33,68,0
GPT,PIT,33,69,0
GPT,PWM,33,70,0
GPT,RDU,33,71,0
GPT,RFD,33,72,0
GPT,RIC,33,73,0
GPT,RNO,33,74,0
GPT,ROC,33,75,0
GPT,RST,33,76,0
GPT,RSW,33,77,0
GPT,SAN,33,78,0
GPT,SAT,33,79,0
GPT,SAV,33,80,0
GPT,SDF,33,81,0
GPT,SEA,33,82,0
GPT,SFB,33,83,0
GPT,SFO,33,84,0
GPT,SJC,33,85,0
GPT,SLC,33,86,0
GPT,SMF,33,87,0
GPT,SRQ,33,88,0
GPT,STL,33,89,0
GPT,SYR,33,90,0
GPT,TPA,33,91,0
GPT,TUL,33,92,0
GPT,TUS,33,93,0
GRB,ABQ,34,1,0
GRB,AMA,34,2,0
GRB,ANC,34,3,0
GRB,ATL,34,4,0
GRB,AUS,34,5,0
GRB,BDL,34,6,0
GRB,BFI,34,7,0
GRB,BGR,34,8,0
GRB,BHM,34,9,0
GRB,BIL,34,10,0
GRB,BNA,34,11,0
GRB,BOS,34,12,0
GRB,BUF,34,13,0
GRB,BWI,34,14,0
GRB,CHS,34,15,0
GRB,CLE,34,16,381.894952727279
GRB,CLT,34,17,0
GRB,CMH,34,18,0
GRB,CPR,34,19,0
GRB,CRP,34,20,0
GRB,CVG,34,21,0
GRB,DAY,34,22,0
GRB,DEN,34,23,0
GRB,DFW,34,24,0
GRB,DLH,34,25,0
GRB,DSM,34,26,0
GRB,ERI,34,27,0
GRB,EWR,34,28,0
GRB,FAI,34,29,0
GRB,FLL,34,30,0
GRB,FWA,34,31,0
GRB,GEG,34,32,0
GRB,GPT,34,33,0
GRB,GRB,34,34,0
GRB,GSO,34,35,0
GRB,GSP,34,36,0
GRB,HNL,34,37,0
GRB,HSV,34,38,0
GRB,IAD,34,39,0
GRB,IAH,34,40,0
GRB,ICT,34,41,0
GRB,IND,34,42,0
GRB,JAN,34,43,0
GRB,JAX,34,44,0
GRB,JFK,34,45,0
GRB,LAS,34,46,0
GRB,LAX,34,47,0
GRB,LBB,34,48,0
GRB,MBS,34,49,0
GRB,MCI,34,50,0
GRB,MCO,34,51,0
GRB,MDW,34,52,0
GRB,MEM,34,53,0
GRB,MIA,34,54,0
GRB,MKE,34,55,0
GRB,MLI,34,56,0
GRB,MSP,34,57,251.628381663456
GRB,MSY,34,58,0
GRB,MYR,34,59,0
GRB,OAK,34,60,0
GRB,ONT,34,61,0
GRB,ORD,34,62,173.562266680871
GRB,ORF,34,63,0
GRB,PBI,34,64,0
GRB,PDX,34,65,0
GRB,PHF,34,66,0
GRB,PHL,34,67,0
GRB,PHX,34,68,0
GRB,PIT,34,69,0
GRB,PWM,34,70,0
GRB,RDU,34,71,0
GRB,RFD,34,72,0
GRB,RIC,34,73,0
GRB,RNO,34,74,0
GRB,ROC,34,75,0
GRB,RST,34,76,0
GRB,RSW,34,77,0
GRB,SAN,34,78,0
GRB,SAT,34,79,0
GRB,SAV,34,80,0
GRB,SDF,34,81,0
GRB,SEA,34,82,0
GRB,SFB,34,83,0
GRB,SFO,34,84,0
GRB,SJC,34,85,0
GRB,SLC,34,86,0
GRB,SMF,34,87,0
GRB,SRQ,34,88,0
GRB,STL,34,89,0
GRB,SYR,34,90,0
GRB,TPA,34,91,0
GRB,TUL,34,92,0
GRB,TUS,34,93,0
GSO,ABQ,35,1,0
GSO,AMA,35,2,0
GSO,ANC,35,3,0
GSO,ATL,35,4,306.110378156543
GSO,AUS,35,5,0
GSO,BDL,35,6,0
GSO,BFI,35,7,0
GSO,BGR,35,8,0
GSO,BHM,35,9,0
GSO,BIL,35,10,0
GSO,BNA,35,11,0
GSO,BOS,35,12,0
GSO,BUF,35,13,0
GSO,BWI,35,14,0
GSO,CHS,35,15,0
GSO,CLE,35,16,0
GSO,CLT,35,17,83.174413313164
GSO,CMH,35,18,0
GSO,CPR,35,19,0
GSO,CRP,35,20,0
GSO,CVG,35,21,329.602226637316
GSO,DAY,35,22,0
GSO,DEN,35,23,0
GSO,DFW,35,24,997.198847852241
GSO,DLH,35,25,0
GSO,DSM,35,26,0
GSO,ERI,35,27,0
GSO,EWR,35,28,445.202465036367
GSO,FAI,35,29,0
GSO,FLL,35,30,0
GSO,FWA,35,31,0
GSO,GEG,35,32,0
GSO,GPT,35,33,0
GSO,GRB,35,34,0
GSO,GSO,35,35,0
GSO,GSP,35,36,0
GSO,HNL,35,37,0
GSO,HSV,35,38,0
GSO,IAD,35,39,239.110263565777
GSO,IAH,35,40,0
GSO,ICT,35,41,0
GSO,IND,35,42,0
GSO,JAN,35,43,0
GSO,JAX,35,44,0
GSO,JFK,35,45,457.816182862782
GSO,LAS,35,46,0
GSO,LAX,35,47,0
GSO,LBB,35,48,0
GSO,MBS,35,49,0
GSO,MCI,35,50,0
GSO,MCO,35,51,0
GSO,MDW,35,52,0
GSO,MEM,35,53,0
GSO,MIA,35,54,712.329134196772
GSO,MKE,35,55,0
GSO,MLI,35,56,0
GSO,MSP,35,57,0
GSO,MSY,35,58,0
GSO,MYR,35,59,0
GSO,OAK,35,60,0
GSO,ONT,35,61,0
GSO,ORD,35,62,589.389056134461
GSO,ORF,35,63,0
GSO,PBI,35,64,0
GSO,PDX,35,65,0
GSO,PHF,35,66,0
GSO,PHL,35,67,365.155922640646
GSO,PHX,35,68,0
GSO,PIT,35,69,0
GSO,PWM,35,70,0
GSO,RDU,35,71,0
GSO,RFD,35,72,0
GSO,RIC,35,73,0
GSO,RNO,35,74,0
GSO,ROC,35,75,0
GSO,RST,35,76,0
GSO,RSW,35,77,0
GSO,SAN,35,78,0
GSO,SAT,35,79,0
GSO,SAV,35,80,0
GSO,SDF,35,81,0
GSO,SEA,35,82,0
GSO,SFB,35,83,511.442871657913
GSO,SFO,35,84,0
GSO,SJC,35,85,0
GSO,SLC,35,86,0
GSO,SMF,35,87,0
GSO,SRQ,35,88,0
GSO,STL,35,89,0
GSO,SYR,35,90,0
GSO,TPA,35,91,0
GSO,TUL,35,92,0
GSO,TUS,35,93,0
GSP,ABQ,36,1,0
GSP,AMA,36,2,0
GSP,ANC,36,3,0
GSP,ATL,36,4,153.234470606847
GSP,AUS,36,5,0
GSP,BDL,36,6,0
GSP,BFI,36,7,0
GSP,BGR,36,8,0
GSP,BHM,36,9,0
GSP,BIL,36,10,0
GSP,BNA,36,11,264.769097332656
GSP,BOS,36,12,0
GSP,BUF,36,13,0
GSP,BWI,36,14,425.485529186363
GSP,CHS,36,15,0
GSP,CLE,36,16,450.685120950461
GSP,CLT,36,17,75.4403318860103
GSP,CMH,36,18,0
GSP,CPR,36,19,0
GSP,CRP,36,20,0
GSP,CVG,36,21,317.182616603729
GSP,DAY,36,22,0
GSP,DEN,36,23,0
GSP,DFW,36,24,860.258622132506
GSP,DLH,36,25,0
GSP,DSM,36,26,0
GSP,ERI,36,27,0
GSP,EWR,36,28,594.193529528661
GSP,FAI,36,29,0
GSP,FLL,36,30,621.896272046586
GSP,FWA,36,31,0
GSP,GEG,36,32,0
GSP,GPT,36,33,0
GSP,GRB,36,34,0
GSP,GSO,36,35,0
GSP,GSP,36,36,0
GSP,HNL,36,37,0
GSP,HSV,36,38,0
GSP,IAD,36,39,383.937589580449
GSP,IAH,36,40,836.196103733131
GSP,ICT,36,41,0
GSP,IND,36,42,0
GSP,JAN,36,43,0
GSP,JAX,36,44,0
GSP,JFK,36,45,0
GSP,LAS,36,46,0
GSP,LAX,36,47,0
GSP,LBB,36,48,0
GSP,MBS,36,49,0
GSP,MCI,36,50,0
GSP,MCO,36,51,449.991669360875
GSP,MDW,36,52,562.378947510126
GSP,MEM,36,53,0
GSP,MIA,36,54,0
GSP,MKE,36,55,0
GSP,MLI,36,56,0
GSP,MSP,36,57,0
GSP,MSY,36,58,0
GSP,MYR,36,59,0
GSP,OAK,36,60,0
GSP,ONT,36,61,0
GSP,ORD,36,62,577.796561928806
GSP,ORF,36,63,0
GSP,PBI,36,64,0
GSP,PDX,36,65,0
GSP,PHF,36,66,0
GSP,PHL,36,67,514.470808491085
GSP,PHX,36,68,0
GSP,PIT,36,69,0
GSP,PWM,36,70,0
GSP,RDU,36,71,0
GSP,RFD,36,72,0
GSP,RIC,36,73,0
GSP,RNO,36,74,0
GSP,ROC,36,75,0
GSP,RST,36,76,0
GSP,RSW,36,77,0
GSP,SAN,36,78,0
GSP,SAT,36,79,0
GSP,SAV,36,80,0
GSP,SDF,36,81,0
GSP,SEA,36,82,0
GSP,SFB,36,83,426.645290094194
GSP,SFO,36,84,0
GSP,SJC,36,85,0
GSP,SLC,36,86,0
GSP,SMF,36,87,0
GSP,SRQ,36,88,0
GSP,STL,36,89,0
GSP,SYR,36,90,0
GSP,TPA,36,91,0
GSP,TUL,36,92,0
GSP,TUS,36,93,0
HNL,ABQ,37,1,0
HNL,AMA,37,2,0
HNL,ANC,37,3,2780.33423859282
HNL,ATL,37,4,4495.16639060514
HNL,AUS,37,5,0
HNL,BDL,37,6,0
HNL,BFI,37,7,0
HNL,BGR,37,8,0
HNL,BHM,37,9,0
HNL,BIL,37,10,0
HNL,BNA,37,11,0
HNL,BOS,37,12,0
HNL,BUF,37,13,0
HNL,BWI,37,14,0
HNL,CHS,37,15,0
HNL,CLE,37,16,0
HNL,CLT,37,17,0
HNL,CMH,37,18,0
HNL,CPR,37,19,0
HNL,CRP,37,20,0
HNL,CVG,37,21,0
HNL,DAY,37,22,0
HNL,DEN,37,23,3360.47680514073
HNL,DFW,37,24,3778.67078667265
HNL,DLH,37,25,0
HNL,DSM,37,26,0
HNL,ERI,37,27,0
HNL,EWR,37,28,4954.70724163512
HNL,FAI,37,29,0
HNL,FLL,37,30,0
HNL,FWA,37,31,0
HNL,GEG,37,32,0
HNL,GPT,37,33,0
HNL,GRB,37,34,0
HNL,GSO,37,35,0
HNL,GSP,37,36,0
HNL,HNL,37,37,0
HNL,HSV,37,38,0
HNL,IAD,37,39,4809.3972809169
HNL,IAH,37,40,3897.69966839704
HNL,ICT,37,41,0
HNL,IND,37,42,0
HNL,JAN,37,43,0
HNL,JAX,37,44,0
HNL,JFK,37,45,4975.43516057046
HNL,LAS,37,46,2759.30548223766
HNL,LAX,37,47,2552.82698130376
HNL,LBB,37,48,0
HNL,MBS,37,49,0
HNL,MCI,37,50,0
HNL,MCO,37,51,0
HNL,MDW,37,52,0
HNL,MEM,37,53,0
HNL,MIA,37,54,0
HNL,MKE,37,55,0
HNL,MLI,37,56,0
HNL,MSP,37,57,0
HNL,MSY,37,58,0
HNL,MYR,37,59,0
HNL,OAK,37,60,2406.8536470086
HNL,ONT,37,61,0
HNL,ORD,37,62,4237.46855877519
HNL,ORF,37,63,0
HNL,PBI,37,64,0
HNL,PDX,37,65,2602.55694719514
HNL,PHF,37,66,0
HNL,PHL,37,67,0
HNL,PHX,37,68,2913.4277139831
HNL,PIT,37,69,0
HNL,PWM,37,70,0
HNL,RDU,37,71,0
HNL,RFD,37,72,0
HNL,RIC,37,73,0
HNL,RNO,37,74,0
HNL,ROC,37,75,0
HNL,RST,37,76,0
HNL,RSW,37,77,0
HNL,SAN,37,78,2610.30357744569
HNL,SAT,37,79,0
HNL,SAV,37,80,0
HNL,SDF,37,81,0
HNL,SEA,37,82,2676.98914569361
HNL,SFB,37,83,0
HNL,SFO,37,84,2396.6678546451
HNL,SJC,37,85,2414.66524678387
HNL,SLC,37,86,2990.90057664012
HNL,SMF,37,87,2460.39354960119
HNL,SRQ,37,88,0
HNL,STL,37,89,0
HNL,SYR,37,90,0
HNL,TPA,37,91,0
HNL,TUL,37,92,0
HNL,TUS,37,93,0
HSV,ABQ,38,1,0
HSV,AMA,38,2,0
HSV,ANC,38,3,0
HSV,ATL,38,4,150.979948457274
HSV,AUS,38,5,0
HSV,BDL,38,6,0
HSV,BFI,38,7,0
HSV,BGR,38,8,0
HSV,BHM,38,9,0
HSV,BIL,38,10,0
HSV,BNA,38,11,0
HSV,BOS,38,12,0
HSV,BUF,38,13,0
HSV,BWI,38,14,0
HSV,CHS,38,15,0
HSV,CLE,38,16,0
HSV,CLT,38,17,332.744750333802
HSV,CMH,38,18,0
HSV,CPR,38,19,0
HSV,CRP,38,20,0
HSV,CVG,38,21,0
HSV,DAY,38,22,0
HSV,DEN,38,23,1046.26567406536
HSV,DFW,38,24,601.362653860786
HSV,DLH,38,25,0
HSV,DSM,38,26,0
HSV,ERI,38,27,0
HSV,EWR,38,28,0
HSV,FAI,38,29,0
HSV,FLL,38,30,0
HSV,FWA,38,31,0
HSV,GEG,38,32,0
HSV,GPT,38,33,0
HSV,GRB,38,34,0
HSV,GSO,38,35,0
HSV,GSP,38,36,0
HSV,HNL,38,37,0
HSV,HSV,38,38,0
HSV,IAD,38,39,594.949843048582
HSV,IAH,38,40,594.293039997089
HSV,ICT,38,41,0
HSV,IND,38,42,0
HSV,JAN,38,43,0
HSV,JAX,38,44,0
HSV,JFK,38,45,0
HSV,LAS,38,46,0
HSV,LAX,38,47,0
HSV,LBB,38,48,0
HSV,MBS,38,49,0
HSV,MCI,38,50,0
HSV,MCO,38,51,0
HSV,MDW,38,52,0
HSV,MEM,38,53,0
HSV,MIA,38,54,0
HSV,MKE,38,55,0
HSV,MLI,38,56,0
HSV,MSP,38,57,0
HSV,MSY,38,58,0
HSV,MYR,38,59,0
HSV,OAK,38,60,0
HSV,ONT,38,61,0
HSV,ORD,38,62,510.943239883304
HSV,ORF,38,63,0
HSV,PBI,38,64,0
HSV,PDX,38,65,0
HSV,PHF,38,66,0
HSV,PHL,38,67,0
HSV,PHX,38,68,0
HSV,PIT,38,69,0
HSV,PWM,38,70,0
HSV,RDU,38,71,0
HSV,RFD,38,72,0
HSV,RIC,38,73,0
HSV,RNO,38,74,0
HSV,ROC,38,75,0
HSV,RST,38,76,0
HSV,RSW,38,77,0
HSV,SAN,38,78,0
HSV,SAT,38,79,0
HSV,SAV,38,80,0
HSV,SDF,38,81,0
HSV,SEA,38,82,0
HSV,SFB,38,83,0
HSV,SFO,38,84,0
HSV,SJC,38,85,0
HSV,SLC,38,86,0
HSV,SMF,38,87,0
HSV,SRQ,38,88,0
HSV,STL,38,89,0
HSV,SYR,38,90,0
HSV,TPA,38,91,0
HSV,TUL,38,92,0
HSV,TUS,38,93,0
IAD,ABQ,39,1,1624.27814845695
IAD,AMA,39,2,0
IAD,ANC,39,3,0
IAD,ATL,39,4,533.810133652544
IAD,AUS,39,5,1295.24330392753
IAD,BDL,39,6,325.177792984127
IAD,BFI,39,7,0
IAD,BGR,39,8,0
IAD,BHM,39,9,0
IAD,BIL,39,10,0
IAD,BNA,39,11,541.27274478974
IAD,BOS,39,12,412.336049401163
IAD,BUF,39,13,284.026737867533
IAD,BWI,39,14,0
IAD,CHS,39,15,442.026881977297
IAD,CLE,39,16,287.815418229967
IAD,CLT,39,17,321.499300774339
IAD,CMH,39,18,298.901614781866
IAD,CPR,39,19,0
IAD,CRP,39,20,0
IAD,CVG,39,21,387.260330468329
IAD,DAY,39,22,366.935799167866
IAD,DEN,39,23,1448.9366578614
IAD,DFW,39,24,1169.78969295212
IAD,DLH,39,25,0
IAD,DSM,39,26,0
IAD,ERI,39,27,0
IAD,EWR,39,28,212.160087998403
IAD,FAI,39,29,0
IAD,FLL,39,30,0
IAD,FWA,39,31,0
IAD,GEG,39,32,0
IAD,GPT,39,33,0
IAD,GRB,39,34,0
IAD,GSO,39,35,239.110263565777
IAD,GSP,39,36,383.937589580449
IAD,HNL,39,37,4809.3972809169
IAD,HSV,39,38,594.949843048582
IAD,IAD,39,39,0
IAD,IAH,39,40,1188.99094216433
IAD,ICT,39,41,0
IAD,IND,39,42,475.206111634395
IAD,JAN,39,43,0
IAD,JAX,39,44,631.229706297493
IAD,JFK,39,45,227.634673761914
IAD,LAS,39,46,2060.87203059185
IAD,LAX,39,47,2283.07729896746
IAD,LBB,39,48,0
IAD,MBS,39,49,0
IAD,MCI,39,50,924.071714765498
IAD,MCO,39,51,759.376557114586
IAD,MDW,39,52,576.098721283801
IAD,MEM,39,53,0
IAD,MIA,39,54,923.515795093639
IAD,MKE,39,55,0
IAD,MLI,39,56,0
IAD,MSP,39,57,906.450480275445
IAD,MSY,39,58,954.507609409088
IAD,MYR,39,59,0
IAD,OAK,39,60,2403.11342167257
IAD,ONT,39,61,0
IAD,ORD,39,62,587.483438880295
IAD,ORF,39,63,157.283633793767
IAD,PBI,39,64,0
IAD,PDX,39,65,2321.74061387527
IAD,PHF,39,66,0
IAD,PHL,39,67,134.480553945662
IAD,PHX,39,68,1952.20337941651
IAD,PIT,39,69,182.227735846508
IAD,PWM,39,70,492.803502473761
IAD,RDU,39,71,224.157209766284
IAD,RFD,39,72,0
IAD,RIC,39,73,99.7261781822388
IAD,RNO,39,74,0
IAD,ROC,39,75,288.661526287768
IAD,RST,39,76,0
IAD,RSW,39,77,0
IAD,SAN,39,78,2248.46460297113
IAD,SAT,39,79,1360.45259491483
IAD,SAV,39,80,515.853548585686
IAD,SDF,39,81,450.386149628336
IAD,SEA,39,82,2300.22682396501
IAD,SFB,39,83,0
IAD,SFO,39,84,2413.182691488
IAD,SJC,39,85,0
IAD,SLC,39,86,1823.49761890448
IAD,SMF,39,87,2352.22195335379
IAD,SRQ,39,88,0
IAD,STL,39,89,694.529832802697
IAD,SYR,39,90,296.365741475744
IAD,TPA,39,91,812.099749208952
IAD,TUL,39,92,1025.28304190175
IAD,TUS,39,93,0
IAH,ABQ,40,1,743.012821786263
IAH,AMA,40,2,517.542857122776
IAH,ANC,40,3,0
IAH,ATL,40,4,688.249934380548
